Id,latitude,longitude,region,country,observationDate,serotypes,speciesSource,species,sumAtRisk,sumCases,sumDeaths,humansAffected,humansDeaths
174002,-6.19391,106.87675,Asia,Indonesia,6/23/2006,H5N1 HPAI,,,0,0,0,1,1
174003,-6.135721,106.893554,Asia,Indonesia,6/24/2006,H5N1 HPAI,,,0,0,0,1,1
111290,37.5,105.15,Asia,China,6/26/2006,H5N1 HPAI,domestic,chicken,581000,50300,6743,0,0
111470,46.43306,19.48306,Europe,Hungary,6/27/2006,H5N1 HPAI,domestic,duck,0,1200,0,0,0
111514,46.49944,19.72889,Europe,Hungary,6/28/2006,H5N1 HPAI,domestic,chicken,0,102,0,0,0
111501,46.49944,19.72889,Europe,Hungary,6/28/2006,H5N1 HPAI,domestic,duck,0,10625,0,0,0
111355,4.73306,-7.38306,Africa,Cote d'Ivoire,7/6/2006,H5N1 HPAI,domestic,"duck,chicken,swine",0,1000,0,0,0
146121,-4.3018,135.7634,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,9000,50,3,0,0
146120,-4.3018,135.397,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,13000,50,40,0,0
146119,-4.2652,136.2641,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,13000,50,50,0,0
146118,-3.9965,136.5419,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,13000,51,51,0,0
112595,-4.70556,136.45416,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,0,51,51,0,0
112591,-4.70556,136.45416,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,0,50,50,0,0
112587,-5.21667,136.53306,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,0,40,40,0,0
112583,-4.70556,136.45416,Asia,Indonesia,7/10/2006,H5N1 HPAI,domestic,chicken,0,3,3,0,0
173555,16.19092,100.60001,Asia,Thailand,7/15/2006,H5N1 HPAI,,,0,0,0,1,1
111796,16.03306,100.38306,Asia,Thailand,7/16/2006,H5N1 HPAI,domestic,chicken,295,31,0,0,0
111716,41.14972,80.25,Asia,China,7/19/2006,H5N1 HPAI,domestic,chicken,356976,345,0,0,0
173556,15.34618,99.48356,Asia,Thailand,7/24/2006,H5N1 HPAI,,,0,0,0,1,1
174006,-7.341845,107.702195,Asia,Indonesia,7/26/2006,H5N1 HPAI,,,0,0,0,1,0
174004,-6.83021,107.31751,Asia,Indonesia,7/26/2006,H5N1 HPAI,,,0,0,0,1,1
174005,-6.19391,106.87675,Asia,Indonesia,7/28/2006,H5N1 HPAI,,,0,0,0,1,1
174007,-7.341845,107.702195,Asia,Indonesia,8/1/2006,H5N1 HPAI,,,0,0,0,1,1
112568,9.93972,106.52583,Asia,Vietnam,8/3/2006,H5N1 HPAI,domestic,duck,50,2,0,0,0
174009,-6.20327,107.12992,Asia,Indonesia,8/6/2006,H5N1 HPAI,,,0,0,0,1,0
112738,9.93972,106.52583,Asia,Vietnam,8/6/2006,H5N1 HPAI,domestic,duck,66,8,0,0,0
112430,10.98,105.4,Asia,Cambodia,8/6/2006,H5N1 HPAI,domestic,duck,1600,1202,1202,0,0
174008,-7.341845,107.702195,Asia,Indonesia,8/8/2006,H5N1 HPAI,,,0,0,0,1,1
146117,-1.4014,120.3606,Asia,Indonesia,8/9/2006,H5N1 HPAI,domestic,chicken,1000,22,9,0,0
113423,-1.09722,119.86278,Asia,Indonesia,8/9/2006,H5N1 HPAI,domestic,chicken,756,22,9,0,0
113361,17.16667,102.25,Asia,Thailand,8/10/2006,H5N1 HPAI,domestic,chicken,50,50,0,0,0
113334,17.22,102.34,Asia,Thailand,8/10/2006,H5N1 HPAI,,,0,0,0,1,1
112454,28.256,112.986,Asia,China,8/14/2006,H5N1 HPAI,domestic,duck,217000,1805,1805,0,0
146116,0.6289,123.2152,Asia,Indonesia,8/28/2006,H5N1 HPAI,domestic,chicken,5000,650,650,0,0
112769,4.84972,31.61667,Africa,South Sudan,8/29/2006,H5N1 HPAI,domestic,"duck,chicken",0,50,50,0,0
112747,11.98306,104.95,Asia,Cambodia,8/29/2006,H5N1 HPAI,domestic,duck,815,815,484,0,0
113326,-7.1,113.61,Asia,Indonesia,9/16/2006,H5N1 HPAI,,,0,0,0,1,1
114039,-7.1,113.61,Asia,Indonesia,9/17/2006,H5N1 HPAI,,,0,0,0,1,0
114017,-6.81,107,Asia,Indonesia,9/17/2006,H5N1 HPAI,,,0,0,0,1,1
113663,38.46667,106.31667,Asia,China,9/20/2006,H5N1 HPAI,domestic,chicken,72930,1000,1000,0,0
113292,-0.14429,100.63708,Asia,Indonesia,9/22/2006,H5N1 HPAI,,,0,0,0,1,1
114031,-6.81,107,Asia,Indonesia,9/25/2006,H5N1 HPAI,,,0,0,0,1,0
113489,40.64972,109.82,Asia,China,9/27/2006,H5N1 HPAI,domestic,"duck,chicken",0,985,985,0,0
114055,6.21667,7.08306,Africa,Nigeria,9/30/2006,H5N1 HPAI,domestic,chicken,1645,1900,255,0,0
114043,-0.14429,100.63708,Asia,Indonesia,10/2/2006,H5N1 HPAI,,,0,0,0,1,1
114009,-6.81,107,Asia,Indonesia,10/3/2006,H5N1 HPAI,,,0,0,0,1,1
173945,30.83824,31.06976,Africa,Egypt,10/4/2006,H5N1 HPAI,,,0,0,0,1,1
114049,-6.98,110.2,Asia,Indonesia,10/8/2006,H5N1 HPAI,,,0,0,0,1,1
114802,11.84972,13.15,Africa,Nigeria,11/6/2006,H5N1 HPAI,domestic,chicken,0,250,90,0,0
114113,-6.81,107,Asia,Indonesia,11/7/2006,H5N1 HPAI,,,0,0,0,1,1
114107,-0.14429,100.63708,Asia,Indonesia,11/7/2006,H5N1 HPAI,,,0,0,0,1,1
114808,10.18306,8.86667,Africa,Nigeria,11/9/2006,H5N1 HPAI,domestic,chicken,0,200,80,0,0
114219,5.34111,-5.97194,Africa,Cote d'Ivoire,11/9/2006,H5N1 HPAI,domestic,turkey,0,2,0,0,0
114201,35.98306,127.04972,Asia,Republic of Korea,11/22/2006,H5N1 HPAI,domestic,unspecified bird,13300,6500,6500,0,0
114211,35.98306,127.04972,Asia,Republic of Korea,11/26/2006,H5N1 HPAI,domestic,unspecified bird,12000,400,400,0,0
159081,32.041826,117.169105,Asia,China,12/10/2006,H5N1 HPAI,,,0,0,0,1,0
146543,9.11198,104.890706,Asia,Vietnam,12/11/2006,H5N1 HPAI,domestic,"unspecified bird,chicken,duck",50,5,5,0,0
146558,9.231236,105.185187,Asia,Vietnam,12/14/2006,H5N1 HPAI,domestic,duck,500,225,225,0,0
114416,30.79,31.03,Africa,Egypt,12/16/2006,H5N1 HPAI,domestic,duck,6,3,3,0,0
146598,9.360466,105.493274,Asia,Vietnam,12/17/2006,H5N1 HPAI,domestic,duck,60,53,53,0,0
146599,9.360466,105.493274,Asia,Vietnam,12/18/2006,H5N1 HPAI,domestic,duck,46,11,11,0,0
146544,9.11198,104.890706,Asia,Vietnam,12/18/2006,H5N1 HPAI,domestic,chicken,4500,2523,2523,0,0
146600,9.360466,105.493274,Asia,Vietnam,12/19/2006,H5N1 HPAI,domestic,duck,100,60,60,0,0
150181,9.148062,105.134901,Asia,Vietnam,12/20/2006,H5N1 HPAI,domestic,unspecified bird,140,40,40,0,0
146585,9.33028,105.547413,Asia,Vietnam,12/20/2006,H5N1 HPAI,domestic,duck,4450,3550,3550,0,0
146545,9.11198,104.890706,Asia,Vietnam,12/20/2006,H5N1 HPAI,domestic,duck,434,337,337,0,0
146540,9.104654,104.839648,Asia,Vietnam,12/20/2006,H5N1 HPAI,domestic,duck,500,188,134,0,0
146539,9.104654,104.839648,Asia,Vietnam,12/20/2006,H5N1 HPAI,domestic,chicken,252,189,189,0,0
146602,9.360466,105.493274,Asia,Vietnam,12/21/2006,H5N1 HPAI,domestic,duck,3661,2050,2050,0,0
114970,6.5,6,Africa,Nigeria,12/21/2006,H5N1 HPAI,domestic,chicken,2500,946,946,0,0
114350,36.85556,126.95278,Asia,Republic of Korea,12/21/2006,H5N1 HPAI,domestic,chicken,10000,1,1,0,0
150182,9.25162,105.009443,Asia,Vietnam,12/22/2006,H5N1 HPAI,domestic,unspecified bird,200,45,45,0,0
150180,9.192007,105.132154,Asia,Vietnam,12/22/2006,H5N1 HPAI,domestic,unspecified bird,25,7,7,0,0
150176,9.241733,104.869989,Asia,Vietnam,12/22/2006,H5N1 HPAI,domestic,unspecified bird,310,120,76,0,0
146590,9.332238,104.895181,Asia,Vietnam,12/22/2006,H5N1 HPAI,domestic,duck,230,10,10,0,0
146554,9.185238,104.94684,Asia,Vietnam,12/22/2006,H5N1 HPAI,domestic,duck,42,3,3,0,0
114543,35.80167,126.88889,Asia,Republic of Korea,12/22/2006,H5N1 HPAI,domestic,chicken,290000,3720,3720,0,0
150173,9.124573,105.048772,Asia,Vietnam,12/23/2006,H5N1 HPAI,domestic,unspecified bird,30,4,4,0,0
114977,10.31583,9.84417,Africa,Nigeria,12/23/2006,H5N1 HPAI,domestic,"chicken,duck,turkey",5500,4000,4000,0,0
114402,22.779675,104.959185,Asia,Vietnam,12/24/2006,H5N1 HPAI,domestic,duck,0,450,450,0,0
150178,9.408364,104.962928,Asia,Vietnam,12/25/2006,H5N1 HPAI,domestic,unspecified bird,250,12,12,0,0
150177,9.621871,105.449171,Asia,Vietnam,12/25/2006,H5N1 HPAI,domestic,unspecified bird,1000,250,200,0,0
146651,9.557177,105.529521,Asia,Vietnam,12/25/2006,H5N1 HPAI,domestic,duck,150,80,50,0,0
150172,8.611649,104.790788,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,unspecified bird,50,6,6,0,0
146694,10.059559,105.604325,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,duck,500,200,120,0,0
146603,9.360466,105.493274,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,duck,200,90,90,0,0
146596,9.355056,105.084928,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,unspecified bird,90,30,30,0,0
146586,9.33028,105.547413,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,duck,470,90,90,0,0
146532,8.976962,105.078421,Asia,Vietnam,12/26/2006,H5N1 HPAI,domestic,muscovy ducks,42,6,6,0,0
114953,12.09972,8.75,Africa,Nigeria,12/26/2006,H5N1 HPAI,domestic,chicken,3000,1300,156,0,0
173948,30.83824,31.06976,Africa,Egypt,12/27/2006,H5N1 HPAI,,,0,0,0,1,1
173947,30.83824,31.06976,Africa,Egypt,12/27/2006,H5N1 HPAI,,,0,0,0,1,1
173946,30.83824,31.06976,Africa,Egypt,12/27/2006,H5N1 HPAI,,,0,0,0,1,1
146620,9.396321,105.582032,Asia,Vietnam,12/27/2006,H5N1 HPAI,domestic,duck,500,200,120,0,0
146597,9.355056,105.084928,Asia,Vietnam,12/27/2006,H5N1 HPAI,domestic,unspecified bird,250,105,105,0,0
146594,9.336775,105.12253,Asia,Vietnam,12/27/2006,H5N1 HPAI,domestic,muscovy ducks,600,30,30,0,0
146556,9.210763,105.262521,Asia,Vietnam,12/27/2006,H5N1 HPAI,domestic,muscovy ducks,120,35,35,0,0
146628,9.4319,105.511624,Asia,Vietnam,12/28/2006,H5N1 HPAI,domestic,duck,135,95,95,0,0
146547,9.117667,105.093052,Asia,Vietnam,12/28/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",26,8,8,0,0
146536,9.046632,104.829897,Asia,Vietnam,12/28/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",100,22,22,0,0
150187,9.67264,105.459706,Asia,Vietnam,12/29/2006,H5N1 HPAI,domestic,unspecified bird,100,57,57,0,0
146548,9.147541,104.999402,Asia,Vietnam,12/29/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",250,150,90,0,0
146542,9.105101,105.129704,Asia,Vietnam,12/29/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",150,2,2,0,0
146531,8.955616,104.945288,Asia,Vietnam,12/29/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",100,22,22,0,0
146664,9.752725,105.531149,Asia,Vietnam,12/30/2006,H5N1 HPAI,domestic,chicken,37,18,18,0,0
146552,9.161624,105.052764,Asia,Vietnam,12/30/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",200,101,70,0,0
146534,8.996447,105.197748,Asia,Vietnam,12/30/2006,H5N1 HPAI,domestic,unspecified bird,120,10,5,0,0
114618,22.26825087,104.8952837,Asia,Vietnam,12/30/2006,H5N1 HPAI,domestic,chicken,37,18,18,0,0
146624,9.398671,105.54112,Asia,Vietnam,12/31/2006,H5N1 HPAI,domestic,duck,2500,1696,900,0,0
146564,9.2746,105.2063,Asia,Vietnam,12/31/2006,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",250,130,100,0,0
114535,-6.158497,106.747053,Asia,Indonesia,12/31/2006,H5N1 HPAI,,,0,0,0,1,1
150189,8.960226,105.007795,Asia,Vietnam,1/1/2007,H5N1 HPAI,domestic,unspecified bird,33,1,1,0,0
146629,9.4319,105.511624,Asia,Vietnam,1/1/2007,H5N1 HPAI,domestic,duck,50,9,9,0,0
146608,9.362487,105.659902,Asia,Vietnam,1/1/2007,H5N1 HPAI,domestic,duck,300,294,6,0,0
146530,8.930745,105.023781,Asia,Vietnam,1/1/2007,H5N1 HPAI,domestic,duck,32,2,2,0,0
146528,8.714138,105.033534,Asia,Vietnam,1/1/2007,H5N1 HPAI,domestic,duck,9,5,5,0,0
114795,-6.1780556,106.63,Asia,Indonesia,1/1/2007,H5N1 HPAI,,,0,0,0,2,1
146578,9.315767,105.489994,Asia,Vietnam,1/3/2007,H5N1 HPAI,domestic,duck,356,160,92,0,0
114911,-0.14429,100.63708,Asia,Indonesia,1/3/2007,H5N1 HPAI,,,0,0,0,1,1
150194,9.554908,105.98706,Asia,Vietnam,1/4/2007,H5N1 HPAI,domestic,unspecified bird,20,8,8,0,0
150185,9.384192,105.737314,Asia,Vietnam,1/4/2007,H5N1 HPAI,domestic,unspecified bird,100,20,12,0,0
150175,8.876664,105.296503,Asia,Vietnam,1/4/2007,H5N1 HPAI,domestic,unspecified bird,120,26,21,0,0
146574,9.3061,105.670416,Asia,Vietnam,1/4/2007,H5N1 HPAI,domestic,duck,1500,230,198,0,0
117287,32.23472,130.78361,Asia,Japan,1/4/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
146682,9.91856,105.060024,Asia,Vietnam,1/5/2007,H5N1 HPAI,domestic,duck,2000,215,129,0,0
146571,9.304031,105.449081,Asia,Vietnam,1/5/2007,H5N1 HPAI,domestic,duck,200,25,17,0,0
159080,-6.261853,106.881966,Asia,Indonesia,1/6/2007,H5N1 HPAI,,,0,0,0,1,1
146703,10.08731,105.828353,Asia,Vietnam,1/7/2007,H5N1 HPAI,domestic,chicken,40,20,10,0,0
146657,9.57106,105.25489,Asia,Vietnam,1/7/2007,H5N1 HPAI,domestic,duck,650,30,12,0,0
159078,-7.513476,110.213641,Asia,Indonesia,1/8/2007,H5N1 HPAI,,,0,0,0,1,1
146670,9.789419,105.256463,Asia,Vietnam,1/8/2007,H5N1 HPAI,domestic,duck,300,42,31,0,0
146662,9.717452,104.997826,Asia,Vietnam,1/8/2007,H5N1 HPAI,domestic,duck,2000,300,179,0,0
146555,9.187911,105.547426,Asia,Vietnam,1/8/2007,H5N1 HPAI,domestic,duck,2000,1505,500,0,0
115024,8.83306,7.16667,Africa,Nigeria,1/8/2007,H5N1 HPAI,domestic,chicken,40,35,35,0,0
159079,-6.863998,107.616626,Asia,Indonesia,1/11/2007,H5N1 HPAI,,,0,0,0,1,1
114831,31.85556,131.38972,Asia,Japan,1/11/2007,H5N1 HPAI,domestic,chicken,12000,750,750,0,0
158943,44.63333,40.71667,Europe,Russian Federation,1/12/2007,H5N1 HPAI,wild,unspecified bird,57,18,18,0,0
146680,9.903115,106.029473,Asia,Vietnam,1/12/2007,H5N1 HPAI,domestic,duck,1500,880,210,0,0
114895,22.33028,114.16806,Asia,"Hong Kong, SAR",1/12/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
146660,9.63473,105.843802,Asia,Vietnam,1/14/2007,H5N1 HPAI,domestic,duck,200,66,52,0,0
146619,9.381069,105.603019,Asia,Vietnam,1/14/2007,H5N1 HPAI,domestic,unspecified bird,700,280,220,0,0
146566,9.28833,105.568861,Asia,Vietnam,1/14/2007,H5N1 HPAI,domestic,unspecified bird,120,50,31,0,0
115469,22.33306,114.2,Asia,"Hong Kong, SAR",1/15/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
114900,16.91667,100.5,Asia,Thailand,1/15/2007,H5N1 HPAI,domestic,chicken,2100,130,100,0,0
158944,44.38333,41.01667,Europe,Russian Federation,1/16/2007,H5N1 HPAI,wild,unspecified bird,49,8,8,0,0
116046,6.45306,3.39583,Africa,Nigeria,1/16/2007,H5N1 HPAI,,,0,0,0,1,1
115482,22.33306,114.15,Asia,"Hong Kong, SAR",1/16/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
115476,22.33306,114.15,Asia,"Hong Kong, SAR",1/16/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
115152,29.08306,31,Africa,Egypt,1/16/2007,H5N1 HPAI,,,0,0,0,1,1
158945,46.10403,38.25557,Europe,Russian Federation,1/17/2007,H5N1 HPAI,wild,unspecified bird,41,3,3,0,0
115345,17.91667,102.29972,Asia,Thailand,1/20/2007,H5N1 HPAI,domestic,chicken,0,230,230,0,0
146614,9.367546,105.821273,Asia,Vietnam,1/22/2007,H5N1 HPAI,domestic,unspecified bird,150,10,10,0,0
115517,32.41667,131.61667,Asia,Japan,1/23/2007,H5N1 HPAI,domestic,chicken,52500,3169,3169,0,0
115504,6.86667,7.38333,Africa,Nigeria,1/23/2007,H5N1 HPAI,domestic,chicken,0,700,700,0,0
115947,22.33306,114.18306,Asia,"Hong Kong, SAR",1/24/2007,H5N1 HPAI,wild,unspecified bird,0,2,2,0,0
159057,-6.863998,107.616626,Asia,Indonesia,1/25/2007,H5N1 HPAI,,,0,0,0,1,0
116884,22.33306,114.15,Asia,"Hong Kong, SAR",1/25/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
116086,29.30321,30.571836,Africa,Egypt,1/25/2007,H5N1 HPAI,,,0,0,0,1,1
115819,34.79111,133.61639,Asia,Japan,1/29/2007,H5N1 HPAI,domestic,chicken,12000,63,63,0,0
115892,32.06861,131.48778,Asia,Japan,1/30/2007,H5N1 HPAI,domestic,chicken,93000,300,300,0,0
159058,-6.135721,106.893554,Asia,Indonesia,1/31/2007,H5N1 HPAI,,,0,0,0,1,0
115984,14.61889,100.28889,Asia,Thailand,1/31/2007,H5N1 HPAI,domestic,chicken,16,6,6,0,0
159059,-6.863998,107.616626,Asia,Indonesia,2/2/2007,H5N1 HPAI,,,0,0,0,1,1
173527,17.91,102.66,Asia,Lao PDR,2/3/2007,H5N1 HPAI,domestic,"unspecified bird,chicken,duck,goose,pigeon",54,12,12,0,0
116482,17.91,102.66,Asia,Lao PDR,2/3/2007,H5N1 HPAI,domestic,duck,1000,100,100,0,0
116294,38.14194,41.08056,Asia,Turkey,2/5/2007,H5N1 HPAI,domestic,chicken,340,3,3,0,0
116171,37.64361,41.30556,Asia,Turkey,2/6/2007,H5N1 HPAI,domestic,chicken,993,200,80,0,0
116093,34.5,73.25,Asia,Pakistan,2/6/2007,H5N1 HPAI,domestic,chicken,40,20,18,0,0
116081,33.6,73.06667,Asia,Pakistan,2/6/2007,H5N1 HPAI,domestic,chicken,187,120,10,0,0
116891,22.33306,114.15,Asia,"Hong Kong, SAR",2/7/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
116606,22.28306,114.15,Asia,"Hong Kong, SAR",2/7/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
116552,37.86667,41.11667,Asia,Turkey,2/7/2007,H5N1 HPAI,domestic,chicken,415,18,18,0,0
116500,38.01667,41.18306,Asia,Turkey,2/9/2007,H5N1 HPAI,domestic,chicken,0,2,2,0,0
116260,22.31667,114.16667,Asia,"Hong Kong, SAR",2/10/2007,H5N1 HPAI,wild,unspecified bird,0,2,2,0,0
116256,37.07778,127.27611,Asia,Republic of Korea,2/10/2007,H5N1 HPAI,domestic,chicken,133000,1188,1188,0,0
116252,33.66667,73.16667,Asia,Pakistan,2/10/2007,H5N1 HPAI,domestic,chicken,20,5,1,0,0
159077,29.30321,30.571836,Africa,Egypt,2/12/2007,H5N1 HPAI,,,0,0,0,1,1
116750,34.75,70.83306,Asia,Afghanistan,2/12/2007,H5N1 HPAI,domestic,chicken,187,70,70,0,0
116746,34.69611,70.92472,Asia,Afghanistan,2/12/2007,H5N1 HPAI,domestic,turkey,15,3,3,0,0
116593,37.86667,41.11667,Asia,Turkey,2/12/2007,H5N1 HPAI,domestic,chicken,0,5,5,0,0
116496,37.85,40.66667,Asia,Turkey,2/12/2007,H5N1 HPAI,domestic,chicken,730,2,2,0,0
117167,29.367778,47.81,Asia,Kuwait,2/13/2007,H5N1 HPAI,domestic,chicken,85,6,6,0,0
116454,18.33306,103,Asia,Lao PDR,2/13/2007,H5N1 HPAI,domestic,duck,1054,112,112,0,0
159076,30.649606,31.772195,Africa,Egypt,2/14/2007,H5N1 HPAI,,,0,0,0,1,0
117261,34.69611,70.92472,Asia,Afghanistan,2/14/2007,H5N1 HPAI,domestic,turkey,15,3,3,0,0
116590,37.86667,41.11667,Asia,Turkey,2/14/2007,H5N1 HPAI,domestic,turkey,0,11,11,0,0
116578,37.86667,41.11667,Asia,Turkey,2/15/2007,H5N1 HPAI,domestic,chicken,0,6,6,0,0
116470,37.85,40.66667,Asia,Turkey,2/15/2007,H5N1 HPAI,domestic,chicken,370,1,1,0,0
116462,38,41.14972,Asia,Turkey,2/15/2007,H5N1 HPAI,domestic,chicken,0,20,20,0,0
116742,33.66667,73.16667,Asia,Pakistan,2/16/2007,H5N1 HPAI,"wild,domestic","wild, goose, domestic, unspecified bird, domestic, turkey",42,4,3,0,0
146829,20.821558,106.219016,Asia,Vietnam,2/17/2007,H5N1 HPAI,domestic,chicken,10500,6000,5500,0,0
159074,25.920724,117.920212,Asia,China,2/18/2007,H5N1 HPAI,,,0,0,0,1,0
158949,45.05,39.95,Europe,Russian Federation,2/18/2007,H5N1 HPAI,wild,unspecified bird,4131,43,43,0,0
158948,45.08805,39.85842,Europe,Russian Federation,2/18/2007,H5N1 HPAI,wild,unspecified bird,2238,71,71,0,0
117268,34.43028,70.45278,Asia,Afghanistan,2/18/2007,H5N1 HPAI,domestic,chicken,25,8,8,0,0
116727,37.86667,41.11667,Asia,Turkey,2/18/2007,H5N1 HPAI,wild,sparrow,0,10,10,0,0
117235,14.88306,105.86667,Asia,Lao PDR,2/21/2007,H5N1 HPAI,domestic,chicken,3201,1334,1334,0,0
116903,22.26667,114.18306,Asia,"Hong Kong, SAR",2/21/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
116898,22.33306,114.18306,Asia,"Hong Kong, SAR",2/21/2007,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
116967,30.91667,31.5,Africa,Egypt,2/25/2007,H5N1 HPAI,,,0,0,0,1,0
117187,29.2775,47.95861,Asia,Kuwait,2/26/2007,H5N1 HPAI,wild,unspecified bird,51,2,0,0,0
116923,16.8,96.15,Asia,Myanmar,2/26/2007,H5N1 HPAI,domestic,chicken,1360,68,68,0,0
172979,16.89803,96.03922,Asia,Myanmar,2/27/2007,H5N1 HPAI,domestic,unspecified bird,167,11,11,0,0
117250,18.33306,103,Asia,Lao PDR,2/27/2007,H5N1 HPAI,domestic,duck,300,200,200,0,0
117242,18.33306,103,Asia,Lao PDR,2/27/2007,H5N1 HPAI,domestic,duck,700,62,62,0,0
117174,29.2775,47.95861,Asia,Kuwait,2/27/2007,H5N1 HPAI,domestic,chicken,25,2,0,0,0
117120,17.96667,102.6,Asia,Lao PDR,2/27/2007,H5N1 HPAI,,,0,0,0,1,1
159060,-7.766097,112.27735,Asia,Indonesia,2/28/2007,H5N1 HPAI,,,0,0,0,1,1
117277,18.5,102.41667,Asia,Lao PDR,2/28/2007,H5N1 HPAI,,,0,0,0,1,1
117226,16.55,104.75,Asia,Lao PDR,2/28/2007,H5N1 HPAI,domestic,chicken,3500,3600,3600,0,0
117205,28.77,47.97306,Asia,Kuwait,2/28/2007,H5N1 HPAI,domestic,chicken,25,2,0,0,0
116930,22.33306,114.15,Asia,"Hong Kong, SAR",2/28/2007,H5N1 HPAI,wild,unspecified bird,0,1,0,0,0
117219,29.245,47.7975,Asia,Kuwait,3/1/2007,H5N1 HPAI,domestic,chicken,15,3,1,0,0
117212,29.33639,48.03056,Asia,Kuwait,3/1/2007,H5N1 HPAI,domestic,chicken,8,8,6,0,0
117199,29.07694,48.08389,Asia,Kuwait,3/3/2007,H5N1 HPAI,domestic,chicken,24,8,6,0,0
159063,-6.863998,107.616626,Asia,Indonesia,3/4/2007,H5N1 HPAI,,,0,0,0,1,1
146840,21.132798,105.777053,Asia,Vietnam,3/4/2007,H5N1 HPAI,domestic,chicken,2450,1500,1150,0,0
117181,29.2775,47.95861,Asia,Kuwait,3/4/2007,H5N1 HPAI,domestic,chicken,3,2,0,0,0
146834,21.057225,105.614508,Asia,Vietnam,3/6/2007,H5N1 HPAI,domestic,chicken,600,50,50,0,0
117048,36.80639,127.15222,Asia,Republic of Korea,3/6/2007,H5N1 HPAI,domestic,chicken,13557,2125,3,0,0
116996,29.6499,91.0999,Asia,China,3/6/2007,H5N1 HPAI,domestic,chicken,7670,680,680,0,0
146700,10.080179,105.479981,Asia,Vietnam,3/7/2007,H5N1 HPAI,domestic,duck,600,200,148,0,0
118063,34.08306,71.57278,Asia,Pakistan,3/7/2007,H5N1 HPAI,domestic,chicken,122,91,64,0,0
118045,34.08306,71.57278,Asia,Pakistan,3/7/2007,H5N1 HPAI,domestic,chicken,150,90,60,0,0
118038,34.08306,71.57278,Asia,Pakistan,3/7/2007,H5N1 HPAI,domestic,chicken,20,10,6,0,0
117115,31.048825,31.528706,Africa,Egypt,3/7/2007,H5N1 HPAI,,,0,0,0,1,0
118051,34.08306,71.57278,Asia,Pakistan,3/8/2007,H5N1 HPAI,domestic,chicken,5,2,2,0,0
117013,34.51667,69.18306,Asia,Afghanistan,3/8/2007,H5N1 HPAI,domestic,chicken,0,4,4,0,0
159061,-6.135721,106.893554,Asia,Indonesia,3/9/2007,H5N1 HPAI,,,0,0,0,1,1
117085,45.02,38.93778,Europe,Russian Federation,3/9/2007,H5N1 HPAI,domestic,chicken,91,71,71,0,0
117078,45.02,38.93778,Europe,Russian Federation,3/9/2007,H5N1 HPAI,domestic,chicken,45,43,43,0,0
172980,17.0651,96.1492,Asia,Myanmar,3/10/2007,H5N1 HPAI,domestic,chicken,1000,500,500,0,0
159062,-3.294057,104.377175,Asia,Indonesia,3/10/2007,H5N1 HPAI,,,0,0,0,1,1
118031,33.7,73.16667,Asia,Pakistan,3/11/2007,H5N1 HPAI,wild,unspecified bird,4,4,4,0,0
172982,16.9248,96.1959,Asia,Myanmar,3/12/2007,H5N1 HPAI,domestic,guinea fowl,162,66,66,0,0
172981,16.8781,96.2427,Asia,Myanmar,3/12/2007,H5N1 HPAI,domestic,quail,2300,60,60,0,0
118057,34.08306,71.57278,Asia,Pakistan,3/12/2007,H5N1 HPAI,domestic,chicken,12,2,2,0,0
118023,33.6,73.06667,Asia,Pakistan,3/12/2007,H5N1 HPAI,domestic,chicken,5,1,1,0,0
117134,27.0469,118.3252,Asia,China,3/14/2007,H5N1 HPAI,wild,"magpie,corn crake,hawk",0,3,3,0,0
